time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12
0.787,0.0721848,0.108253,0.322185,0.108253,0.572185,0.108253,0.197185,0.324759,0.447185,0.324759,0.697185,0.324759,0.0721848,0.541266,0.322185,0.541266,0.572185,0.541266,0.197185,0.757772,0.447185,0.757772,0.697185,0.757772
0.788,0.0722067,0.108253,0.322207,0.108253,0.572207,0.108253,0.197207,0.32476,0.447207,0.32476,0.697207,0.32476,0.0722067,0.541266,0.322207,0.541266,0.572207,0.541266,0.197207,0.757772,0.447207,0.757772,0.697207,0.757772
0.789,0.0722285,0.108253,0.322229,0.108253,0.572228,0.108253,0.197229,0.32476,0.447229,0.32476,0.697229,0.32476,0.0722285,0.541266,0.322229,0.541266,0.572228,0.541266,0.197229,0.757772,0.447228,0.757772,0.697228,0.757772
0.79,0.0722503,0.108253,0.32225,0.108253,0.57225,0.108253,0.19725,0.324759,0.44725,0.324759,0.69725,0.324759,0.0722503,0.541266,0.32225,0.541266,0.57225,0.541266,0.19725,0.757772,0.44725,0.757772,0.69725,0.757772
0.791,0.0722721,0.108253,0.322272,0.108253,0.572272,0.108253,0.197272,0.324759,0.447272,0.324759,0.697272,0.324759,0.0722721,0.541266,0.322272,0.541266,0.572272,0.541266,0.197272,0.757772,0.447272,0.757772,0.697272,0.757772
0.792,0.0722941,0.108253,0.322294,0.108253,0.572294,0.108253,0.197294,0.32476,0.447294,0.32476,0.697294,0.32476,0.0722941,0.541266,0.322294,0.541266,0.572294,0.541266,0.197294,0.757772,0.447294,0.757772,0.697294,0.757772
0.793,0.072316,0.108253,0.322316,0.108253,0.572316,0.108253,0.197316,0.32476,0.447316,0.32476,0.697316,0.32476,0.072316,0.541266,0.322316,0.541266,0.572316,0.541266,0.197316,0.757772,0.447316,0.757772,0.697316,0.757772
0.794,0.0723378,0.108253,0.322338,0.108253,0.572338,0.108253,0.197338,0.324759,0.447338,0.324759,0.697338,0.324759,0.0723378,0.541266,0.322338,0.541266,0.572338,0.541266,0.197338,0.757772,0.447338,0.757772,0.697338,0.757772
0.795,0.0723598,0.108253,0.32236,0.108253,0.57236,0.108253,0.19736,0.324759,0.44736,0.324759,0.69736,0.324759,0.0723598,0.541266,0.32236,0.541266,0.57236,0.541266,0.19736,0.757772,0.44736,0.757772,0.69736,0.757772
0.796,0.0723818,0.108253,0.322382,0.108253,0.572382,0.108253,0.197382,0.32476,0.447382,0.32476,0.697382,0.32476,0.0723818,0.541266,0.322382,0.541266,0.572382,0.541266,0.197382,0.757772,0.447382,0.757772,0.697382,0.757772
0.797,0.0724038,0.108253,0.322404,0.108253,0.572404,0.108253,0.197404,0.32476,0.447404,0.32476,0.697404,0.32476,0.0724038,0.541266,0.322404,0.541266,0.572404,0.541266,0.197404,0.757772,0.447404,0.757772,0.697404,0.757772
0.798,0.0724257,0.108253,0.322426,0.108253,0.572426,0.108253,0.197426,0.324759,0.447426,0.324759,0.697426,0.324759,0.0724257,0.541266,0.322426,0.541266,0.572426,0.541266,0.197426,0.757772,0.447426,0.757772,0.697426,0.757772
0.799,0.0724477,0.108253,0.322448,0.108253,0.572448,0.108253,0.197448,0.324759,0.447448,0.324759,0.697448,0.324759,0.0724477,0.541266,0.322448,0.541266,0.572448,0.541266,0.197448,0.757772,0.447448,0.757772,0.697448,0.757772
0.8,0.0724698,0.108253,0.32247,0.108253,0.57247,0.108253,0.19747,0.32476,0.44747,0.32476,0.69747,0.32476,0.0724698,0.541266,0.32247,0.541266,0.57247,0.541266,0.19747,0.757772,0.44747,0.757772,0.69747,0.757772
0.801,0.0724919,0.108253,0.322492,0.108253,0.572492,0.108253,0.197492,0.32476,0.447492,0.32476,0.697492,0.32476,0.0724918,0.541266,0.322492,0.541266,0.572492,0.541266,0.197492,0.757772,0.447492,0.757772,0.697492,0.757772
0.802,0.0725138,0.108253,0.322514,0.108253,0.572514,0.108253,0.197514,0.324759,0.447514,0.324759,0.697514,0.324759,0.0725138,0.541266,0.322514,0.541266,0.572514,0.541266,0.197514,0.757772,0.447514,0.757772,0.697514,0.757772
0.803,0.0725359,0.108253,0.322536,0.108253,0.572536,0.108253,0.197536,0.324759,0.447536,0.324759,0.697536,0.324759,0.0725359,0.541266,0.322536,0.541266,0.572536,0.541266,0.197536,0.757772,0.447536,0.757772,0.697536,0.757772
0.804,0.0725581,0.108253,0.322558,0.108253,0.572558,0.108253,0.197558,0.32476,0.447558,0.32476,0.697558,0.32476,0.0725581,0.541266,0.322558,0.541266,0.572558,0.541266,0.197558,0.757772,0.447558,0.757772,0.697558,0.757772
0.805,0.0725802,0.108253,0.32258,0.108253,0.57258,0.108253,0.19758,0.32476,0.44758,0.32476,0.69758,0.32476,0.0725802,0.541266,0.32258,0.541266,0.57258,0.541266,0.19758,0.757772,0.44758,0.757772,0.69758,0.757772
0.806,0.0726022,0.108253,0.322602,0.108253,0.572602,0.108253,0.197602,0.324759,0.447602,0.324759,0.697602,0.324759,0.0726022,0.541266,0.322602,0.541266,0.572602,0.541266,0.197602,0.757772,0.447602,0.757772,0.697602,0.757772
0.807,0.0726244,0.108253,0.322624,0.108253,0.572625,0.108253,0.197624,0.324759,0.447625,0.324759,0.697625,0.324759,0.0726244,0.541266,0.322624,0.541266,0.572625,0.541266,0.197624,0.757772,0.447625,0.757772,0.697625,0.757772
0.808,0.0726466,0.108253,0.322647,0.108253,0.572647,0.108253,0.197647,0.32476,0.447647,0.32476,0.697647,0.32476,0.0726466,0.541266,0.322647,0.541266,0.572647,0.541266,0.197647,0.757772,0.447647,0.757772,0.697647,0.757772
0.809,0.0726688,0.108253,0.322669,0.108253,0.572669,0.108253,0.197669,0.32476,0.447669,0.32476,0.697669,0.32476,0.0726688,0.541266,0.322669,0.541266,0.572669,0.541266,0.197669,0.757772,0.447669,0.757772,0.697669,0.757772
0.81,0.0726909,0.108253,0.322691,0.108253,0.572691,0.108253,0.197691,0.324759,0.447691,0.324759,0.697691,0.324759,0.0726909,0.541266,0.322691,0.541266,0.572691,0.541266,0.197691,0.757772,0.447691,0.757772,0.697691,0.757772
0.811,0.0727131,0.108253,0.322713,0.108253,0.572713,0.108253,0.197713,0.324759,0.447713,0.324759,0.697713,0.324759,0.0727131,0.541266,0.322713,0.541266,0.572713,0.541266,0.197713,0.757772,0.447713,0.757772,0.697713,0.757772
0.812,0.0727355,0.108253,0.322735,0.108253,0.572735,0.108253,0.197735,0.32476,0.447735,0.32476,0.697735,0.32476,0.0727355,0.541266,0.322735,0.541266,0.572735,0.541266,0.197735,0.757772,0.447735,0.757772,0.697735,0.757772
0.813,0.0727577,0.108253,0.322758,0.108253,0.572758,0.108253,0.197758,0.32476,0.447758,0.32476,0.697758,0.32476,0.0727577,0.541266,0.322758,0.541266,0.572758,0.541266,0.197758,0.757772,0.447758,0.757772,0.697758,0.757772
0.814,0.0727799,0.108253,0.32278,0.108253,0.57278,0.108253,0.19778,0.324759,0.44778,0.324759,0.69778,0.324759,0.0727799,0.541266,0.32278,0.541266,0.57278,0.541266,0.19778,0.757772,0.44778,0.757772,0.69778,0.757772
0.815,0.0728022,0.108253,0.322802,0.108253,0.572802,0.108253,0.197802,0.324759,0.447802,0.324759,0.697802,0.324759,0.0728022,0.541266,0.322802,0.541266,0.572802,0.541266,0.197802,0.757772,0.447802,0.757772,0.697802,0.757772
0.816,0.0728246,0.108253,0.322825,0.108253,0.572825,0.108253,0.197825,0.32476,0.447825,0.32476,0.697825,0.32476,0.0728246,0.541266,0.322825,0.541266,0.572825,0.541266,0.197825,0.757772,0.447825,0.757772,0.697825,0.757772
0.817,0.0728469,0.108253,0.322847,0.108253,0.572847,0.108253,0.197847,0.32476,0.447847,0.32476,0.697847,0.32476,0.0728469,0.541266,0.322847,0.541266,0.572847,0.541266,0.197847,0.757772,0.447847,0.757772,0.697847,0.757772
0.818,0.0728692,0.108253,0.322869,0.108253,0.572869,0.108253,0.197869,0.324759,0.447869,0.324759,0.697869,0.324759,0.0728692,0.541266,0.322869,0.541266,0.572869,0.541266,0.197869,0.757772,0.447869,0.757772,0.697869,0.757772
0.819,0.0728915,0.108253,0.322892,0.108253,0.572892,0.108253,0.197892,0.324759,0.447892,0.324759,0.697892,0.324759,0.0728915,0.541266,0.322892,0.541266,0.572892,0.541266,0.197892,0.757772,0.447892,0.757772,0.697892,0.757772
0.82,0.072914,0.108253,0.322914,0.108253,0.572914,0.108253,0.197914,0.32476,0.447914,0.32476,0.697914,0.32476,0.072914,0.541266,0.322914,0.541266,0.572914,0.541266,0.197914,0.757772,0.447914,0.757772,0.697914,0.757772
0.821,0.0729364,0.108253,0.322936,0.108253,0.572936,0.108253,0.197936,0.32476,0.447936,0.32476,0.697936,0.32476,0.0729364,0.541266,0.322936,0.541266,0.572936,0.541266,0.197936,0.757772,0.447936,0.757772,0.697936,0.757772
0.822,0.0729587,0.108253,0.322959,0.108253,0.572959,0.108253,0.197959,0.324759,0.447959,0.324759,0.697959,0.324759,0.0729587,0.541266,0.322959,0.541266,0.572959,0.541266,0.197959,0.757772,0.447959,0.757772,0.697959,0.757772
0.823,0.0729812,0.108253,0.322981,0.108253,0.572981,0.108253,0.197981,0.324759,0.447981,0.324759,0.697981,0.324759,0.0729812,0.541266,0.322981,0.541266,0.572981,0.541266,0.197981,0.757772,0.447981,0.757772,0.697981,0.757772
0.824,0.0730037,0.108253,0.323004,0.108253,0.573004,0.108253,0.198004,0.32476,0.448004,0.32476,0.698004,0.32476,0.0730037,0.541266,0.323004,0.541266,0.573004,0.541266,0.198004,0.757772,0.448004,0.757772,0.698004,0.757772
0.825,0.0730262,0.108253,0.323026,0.108253,0.573026,0.108253,0.198026,0.32476,0.448026,0.32476,0.698026,0.32476,0.0730262,0.541266,0.323026,0.541266,0.573026,0.541266,0.198026,0.757772,0.448026,0.757772,0.698026,0.757772
0.826,0.0730486,0.108253,0.323049,0.108253,0.573049,0.108253,0.198049,0.324759,0.448049,0.324759,0.698049,0.324759,0.0730486,0.541266,0.323049,0.541266,0.573049,0.541266,0.198049,0.757772,0.448049,0.757772,0.698049,0.757772
0.827,0.0730711,0.108253,0.323071,0.108253,0.573071,0.108253,0.198071,0.324759,0.448071,0.324759,0.698071,0.324759,0.0730711,0.541266,0.323071,0.541266,0.573071,0.541266,0.198071,0.757772,0.448071,0.757772,0.698071,0.757772
0.828,0.0730937,0.108253,0.323094,0.108253,0.573094,0.108253,0.198094,0.32476,0.448094,0.32476,0.698094,0.32476,0.0730937,0.541266,0.323094,0.541266,0.573094,0.541266,0.198094,0.757772,0.448094,0.757772,0.698094,0.757772
0.829,0.0731162,0.108253,0.323116,0.108253,0.573116,0.108253,0.198116,0.32476,0.448116,0.32476,0.698116,0.32476,0.0731162,0.541266,0.323116,0.541266,0.573116,0.541266,0.198116,0.757772,0.448116,0.757772,0.698116,0.757772
0.83,0.0731387,0.108253,0.323139,0.108253,0.573139,0.108253,0.198139,0.324759,0.448139,0.324759,0.698139,0.324759,0.0731387,0.541266,0.323139,0.541266,0.573139,0.541266,0.198139,0.757772,0.448139,0.757772,0.698139,0.757772
0.831,0.0731613,0.108253,0.323161,0.108253,0.573161,0.108253,0.198161,0.324759,0.448161,0.324759,0.698161,0.324759,0.0731612,0.541266,0.323161,0.541266,0.573161,0.541266,0.198161,0.757772,0.448161,0.757772,0.698161,0.757772
0.832,0.073184,0.108253,0.323184,0.108253,0.573184,0.108253,0.198184,0.32476,0.448184,0.32476,0.698184,0.32476,0.0731839,0.541266,0.323184,0.541266,0.573184,0.541266,0.198184,0.757772,0.448184,0.757772,0.698184,0.757772
0.833,0.0732066,0.108253,0.323207,0.108253,0.573206,0.108253,0.198207,0.32476,0.448207,0.32476,0.698207,0.32476,0.0732066,0.541266,0.323207,0.541266,0.573207,0.541266,0.198207,0.757772,0.448207,0.757772,0.698207,0.757772
0.834,0.0732291,0.108253,0.323229,0.108253,0.573229,0.108253,0.198229,0.324759,0.448229,0.324759,0.698229,0.324759,0.0732291,0.541266,0.323229,0.541266,0.573229,0.541266,0.198229,0.757772,0.448229,0.757772,0.698229,0.757772
0.835,0.0732517,0.108253,0.323252,0.108253,0.573252,0.108253,0.198252,0.324759,0.448252,0.324759,0.698252,0.324759,0.0732517,0.541266,0.323252,0.541266,0.573252,0.541266,0.198252,0.757772,0.448252,0.757772,0.698252,0.757772
0.836,0.0732745,0.108253,0.323274,0.108253,0.573274,0.108253,0.198274,0.32476,0.448274,0.32476,0.698274,0.32476,0.0732745,0.541266,0.323274,0.541266,0.573274,0.541266,0.198274,0.757772,0.448274,0.757772,0.698274,0.757772
0.837,0.0732972,0.108253,0.323297,0.108253,0.573297,0.108253,0.198297,0.32476,0.448297,0.32476,0.698297,0.32476,0.0732972,0.541266,0.323297,0.541266,0.573297,0.541266,0.198297,0.757772,0.448297,0.757772,0.698297,0.757772
0.838,0.0733197,0.108253,0.32332,0.108253,0.57332,0.108253,0.19832,0.324759,0.44832,0.324759,0.69832,0.324759,0.0733197,0.541266,0.32332,0.541266,0.57332,0.541266,0.19832,0.757772,0.44832,0.757772,0.69832,0.757772
0.839,0.0733425,0.108253,0.323342,0.108253,0.573343,0.108253,0.198342,0.324759,0.448343,0.324759,0.698343,0.324759,0.0733424,0.541266,0.323342,0.541266,0.573343,0.541266,0.198342,0.757772,0.448343,0.757772,0.698343,0.757772
0.84,0.0733653,0.108253,0.323365,0.108253,0.573365,0.108253,0.198365,0.32476,0.448365,0.32476,0.698365,0.32476,0.0733653,0.541266,0.323365,0.541266,0.573365,0.541266,0.198365,0.757772,0.448365,0.757772,0.698365,0.757772
0.841,0.073388,0.108253,0.323388,0.108253,0.573388,0.108253,0.198388,0.32476,0.448388,0.32476,0.698388,0.32476,0.073388,0.541266,0.323388,0.541266,0.573388,0.541266,0.198388,0.757772,0.448388,0.757772,0.698388,0.757772
0.842,0.0734107,0.108253,0.323411,0.108253,0.573411,0.108253,0.198411,0.324759,0.448411,0.324759,0.698411,0.324759,0.0734107,0.541266,0.323411,0.541266,0.573411,0.541266,0.198411,0.757772,0.448411,0.757772,0.698411,0.757772
0.843,0.0734335,0.108253,0.323433,0.108253,0.573434,0.108253,0.198433,0.324759,0.448434,0.324759,0.698434,0.324759,0.0734335,0.541266,0.323433,0.541266,0.573434,0.541266,0.198433,0.757772,0.448434,0.757772,0.698434,0.757772
0.844,0.0734564,0.108253,0.323456,0.108253,0.573456,0.108253,0.198456,0.32476,0.448456,0.32476,0.698456,0.32476,0.0734564,0.541266,0.323456,0.541266,0.573456,0.541266,0.198456,0.757772,0.448456,0.757772,0.698456,0.757772
0.845,0.0734792,0.108253,0.323479,0.108253,0.573479,0.108253,0.198479,0.32476,0.448479,0.32476,0.698479,0.32476,0.0734792,0.541266,0.323479,0.541266,0.573479,0.541266,0.198479,0.757772,0.448479,0.757772,0.698479,0.757772
0.846,0.0735019,0.108253,0.323502,0.108253,0.573502,0.108253,0.198502,0.324759,0.448502,0.324759,0.698502,0.324759,0.0735019,0.541266,0.323502,0.541266,0.573502,0.541266,0.198502,0.757772,0.448502,0.757772,0.698502,0.757772
0.847,0.0735248,0.108253,0.323525,0.108253,0.573525,0.108253,0.198525,0.324759,0.448525,0.324759,0.698525,0.324759,0.0735248,0.541266,0.323525,0.541266,0.573525,0.541266,0.198525,0.757772,0.448525,0.757772,0.698525,0.757772
0.848,0.0735477,0.108253,0.323548,0.108253,0.573548,0.108253,0.198548,0.32476,0.448548,0.32476,0.698548,0.32476,0.0735477,0.541266,0.323548,0.541266,0.573548,0.541266,0.198548,0.757772,0.448548,0.757772,0.698548,0.757772
0.849,0.0735706,0.108253,0.323571,0.108253,0.573571,0.108253,0.198571,0.32476,0.448571,0.32476,0.698571,0.32476,0.0735706,0.541266,0.323571,0.541266,0.573571,0.541266,0.198571,0.757772,0.448571,0.757772,0.698571,0.757772
0.85,0.0735934,0.108253,0.323593,0.108253,0.573594,0.108253,0.198593,0.324759,0.448594,0.324759,0.698594,0.324759,0.0735934,0.541266,0.323593,0.541266,0.573594,0.541266,0.198593,0.757772,0.448594,0.757772,0.698594,0.757772
0.851,0.0736163,0.108253,0.323616,0.108253,0.573616,0.108253,0.198616,0.324759,0.448617,0.324759,0.698617,0.324759,0.0736163,0.541266,0.323616,0.541266,0.573617,0.541266,0.198616,0.757772,0.448617,0.757772,0.698617,0.757772
0.852,0.0736394,0.108253,0.323639,0.108253,0.573639,0.108253,0.198639,0.32476,0.448639,0.32476,0.698639,0.32476,0.0736394,0.541266,0.323639,0.541266,0.573639,0.541266,0.198639,0.757772,0.448639,0.757772,0.698639,0.757772
0.853,0.0736623,0.108253,0.323662,0.108253,0.573662,0.108253,0.198662,0.32476,0.448662,0.32476,0.698662,0.32476,0.0736623,0.541266,0.323662,0.541266,0.573662,0.541266,0.198662,0.757772,0.448662,0.757772,0.698662,0.757772
0.854,0.0736852,0.108253,0.323685,0.108253,0.573685,0.108253,0.198685,0.324759,0.448685,0.324759,0.698685,0.324759,0.0736852,0.541266,0.323685,0.541266,0.573685,0.541266,0.198685,0.757772,0.448685,0.757772,0.698685,0.757772
0.855,0.0737082,0.108253,0.323708,0.108253,0.573708,0.108253,0.198708,0.324759,0.448708,0.324759,0.698708,0.324759,0.0737082,0.541266,0.323708,0.541266,0.573708,0.541266,0.198708,0.757772,0.448708,0.757772,0.698708,0.757772
0.856,0.0737313,0.108253,0.323731,0.108253,0.573731,0.108253,0.198731,0.32476,0.448731,0.32476,0.698731,0.32476,0.0737313,0.541266,0.323731,0.541266,0.573731,0.541266,0.198731,0.757772,0.448731,0.757772,0.698731,0.757772
0.857,0.0737543,0.108253,0.323754,0.108253,0.573754,0.108253,0.198754,0.32476,0.448754,0.32476,0.698754,0.32476,0.0737543,0.541266,0.323754,0.541266,0.573754,0.541266,0.198754,0.757772,0.448754,0.757772,0.698754,0.757772
0.858,0.0737772,0.108253,0.323777,0.108253,0.573777,0.108253,0.198777,0.324759,0.448777,0.324759,0.698777,0.324759,0.0737772,0.541266,0.323777,0.541266,0.573777,0.541266,0.198777,0.757772,0.448777,0.757772,0.698777,0.757772
0.859,0.0738003,0.108253,0.3238,0.108253,0.5738,0.108253,0.1988,0.324759,0.4488,0.324759,0.6988,0.324759,0.0738003,0.541266,0.3238,0.541266,0.5738,0.541266,0.1988,0.757772,0.4488,0.757772,0.6988,0.757772
0.86,0.0738235,0.108253,0.323823,0.108253,0.573823,0.108253,0.198823,0.32476,0.448823,0.32476,0.698823,0.32476,0.0738235,0.541266,0.323823,0.541266,0.573823,0.541266,0.198823,0.757772,0.448823,0.757772,0.698823,0.757772
0.861,0.0738466,0.108253,0.323847,0.108253,0.573847,0.108253,0.198847,0.32476,0.448847,0.32476,0.698847,0.32476,0.0738466,0.541266,0.323847,0.541266,0.573847,0.541266,0.198847,0.757772,0.448847,0.757772,0.698847,0.757772
0.862,0.0738696,0.108253,0.32387,0.108253,0.57387,0.108253,0.19887,0.324759,0.44887,0.324759,0.69887,0.324759,0.0738696,0.541266,0.32387,0.541266,0.57387,0.541266,0.19887,0.757772,0.44887,0.757772,0.69887,0.757772
0.863,0.0738927,0.108253,0.323893,0.108253,0.573893,0.108253,0.198893,0.324759,0.448893,0.324759,0.698893,0.324759,0.0738927,0.541266,0.323893,0.541266,0.573893,0.541266,0.198893,0.757772,0.448893,0.757772,0.698893,0.757772
0.864,0.0739159,0.108253,0.323916,0.108253,0.573916,0.108253,0.198916,0.32476,0.448916,0.32476,0.698916,0.32476,0.0739159,0.541266,0.323916,0.541266,0.573916,0.541266,0.198916,0.757772,0.448916,0.757772,0.698916,0.757772
0.865,0.0739391,0.108253,0.323939,0.108253,0.573939,0.108253,0.198939,0.32476,0.448939,0.32476,0.698939,0.32476,0.0739391,0.541266,0.323939,0.541266,0.573939,0.541266,0.198939,0.757772,0.448939,0.757772,0.698939,0.757772
0.866,0.0739622,0.108253,0.323962,0.108253,0.573962,0.108253,0.198962,0.324759,0.448962,0.324759,0.698962,0.324759,0.0739621,0.541266,0.323962,0.541266,0.573962,0.541266,0.198962,0.757772,0.448962,0.757772,0.698962,0.757772
0.867,0.0739853,0.108253,0.323985,0.108253,0.573985,0.108253,0.198985,0.324759,0.448986,0.324759,0.698986,0.324759,0.0739853,0.541266,0.323985,0.541266,0.573986,0.541266,0.198985,0.757772,0.448986,0.757772,0.698986,0.757772
0.868,0.0740087,0.108253,0.324009,0.108253,0.574009,0.108253,0.199009,0.32476,0.449009,0.32476,0.699009,0.32476,0.0740086,0.541266,0.324009,0.541266,0.574009,0.541266,0.199009,0.757772,0.449009,0.757772,0.699009,0.757772
0.869,0.0740319,0.108253,0.324032,0.108253,0.574032,0.108253,0.199032,0.32476,0.449032,0.32476,0.699032,0.32476,0.0740319,0.541266,0.324032,0.541266,0.574032,0.541266,0.199032,0.757772,0.449032,0.757772,0.699032,0.757772
0.87,0.074055,0.108253,0.324055,0.108253,0.574055,0.108253,0.199055,0.324759,0.449055,0.324759,0.699055,0.324759,0.074055,0.541266,0.324055,0.541266,0.574055,0.541266,0.199055,0.757772,0.449055,0.757772,0.699055,0.757772
0.871,0.0740783,0.108253,0.324078,0.108253,0.574078,0.108253,0.199078,0.324759,0.449078,0.324759,0.699078,0.324759,0.0740783,0.541266,0.324078,0.541266,0.574078,0.541266,0.199078,0.757772,0.449078,0.757772,0.699078,0.757772
0.872,0.0741017,0.108253,0.324102,0.108253,0.574102,0.108253,0.199102,0.32476,0.449102,0.32476,0.699102,0.32476,0.0741016,0.541266,0.324102,0.541266,0.574102,0.541266,0.199102,0.757772,0.449102,0.757772,0.699102,0.757772
0.873,0.0741249,0.108253,0.324125,0.108253,0.574125,0.108253,0.199125,0.32476,0.449125,0.32476,0.699125,0.32476,0.0741249,0.541266,0.324125,0.541266,0.574125,0.541266,0.199125,0.757772,0.449125,0.757772,0.699125,0.757772
0.874,0.0741481,0.108253,0.324148,0.108253,0.574148,0.108253,0.199148,0.324759,0.449148,0.324759,0.699148,0.324759,0.0741481,0.541266,0.324148,0.541266,0.574148,0.541266,0.199148,0.757772,0.449148,0.757772,0.699148,0.757772
0.875,0.0741715,0.108253,0.324171,0.108253,0.574172,0.108253,0.199171,0.324759,0.449172,0.324759,0.699172,0.324759,0.0741714,0.541266,0.324171,0.541266,0.574172,0.541266,0.199171,0.757772,0.449172,0.757772,0.699172,0.757772
0.876,0.0741949,0.108253,0.324195,0.108253,0.574195,0.108253,0.199195,0.32476,0.449195,0.32476,0.699195,0.32476,0.0741949,0.541266,0.324195,0.541266,0.574195,0.541266,0.199195,0.757772,0.449195,0.757772,0.699195,0.757772
0.877,0.0742183,0.108253,0.324218,0.108253,0.574218,0.108253,0.199218,0.32476,0.449218,0.32476,0.699218,0.32476,0.0742183,0.541266,0.324218,0.541266,0.574218,0.541266,0.199218,0.757772,0.449218,0.757772,0.699218,0.757772
0.878,0.0742415,0.108253,0.324242,0.108253,0.574242,0.108253,0.199242,0.324759,0.449242,0.324759,0.699242,0.324759,0.0742415,0.541266,0.324242,0.541266,0.574242,0.541266,0.199242,0.757772,0.449242,0.757772,0.699242,0.757772
0.879,0.0742649,0.108253,0.324265,0.108253,0.574265,0.108253,0.199265,0.324759,0.449265,0.324759,0.699265,0.324759,0.0742649,0.541266,0.324265,0.541266,0.574265,0.541266,0.199265,0.757772,0.449265,0.757772,0.699265,0.757772
0.88,0.0742884,0.108253,0.324288,0.108253,0.574288,0.108253,0.199288,0.32476,0.449288,0.32476,0.699288,0.32476,0.0742884,0.541266,0.324288,0.541266,0.574288,0.541266,0.199288,0.757772,0.449288,0.757772,0.699288,0.757772
0.881,0.0743119,0.108253,0.324312,0.108253,0.574312,0.108253,0.199312,0.32476,0.449312,0.32476,0.699312,0.32476,0.0743119,0.541266,0.324312,0.541266,0.574312,0.541266,0.199312,0.757772,0.449312,0.757772,0.699312,0.757772
0.882,0.0743352,0.108253,0.324335,0.108253,0.574335,0.108253,0.199335,0.324759,0.449335,0.324759,0.699335,0.324759,0.0743352,0.541266,0.324335,0.541266,0.574335,0.541266,0.199335,0.757772,0.449335,0.757772,0.699335,0.757772
0.883,0.0743586,0.108253,0.324359,0.108253,0.574359,0.108253,0.199359,0.324759,0.449359,0.324759,0.699359,0.324759,0.0743586,0.541266,0.324359,0.541266,0.574359,0.541266,0.199359,0.757772,0.449359,0.757772,0.699359,0.757772
0.884,0.0743822,0.108253,0.324382,0.108253,0.574382,0.108253,0.199382,0.32476,0.449382,0.32476,0.699382,0.32476,0.0743822,0.541266,0.324382,0.541266,0.574382,0.541266,0.199382,0.757772,0.449382,0.757772,0.699382,0.757772
0.885,0.0744057,0.108253,0.324406,0.108253,0.574406,0.108253,0.199406,0.32476,0.449406,0.32476,0.699406,0.32476,0.0744057,0.541266,0.324406,0.541266,0.574406,0.541266,0.199406,0.757772,0.449406,0.757772,0.699406,0.757772
0.886,0.0744291,0.108253,0.324429,0.108253,0.574429,0.108253,0.199429,0.324759,0.449429,0.324759,0.699429,0.324759,0.0744291,0.541266,0.324429,0.541266,0.574429,0.541266,0.199429,0.757772,0.449429,0.757772,0.699429,0.757772
0.887,0.0744526,0.108253,0.324453,0.108253,0.574453,0.108253,0.199453,0.324759,0.449453,0.324759,0.699453,0.324759,0.0744526,0.541266,0.324453,0.541266,0.574453,0.541266,0.199453,0.757772,0.449453,0.757772,0.699453,0.757772
0.888,0.0744763,0.108253,0.324476,0.108253,0.574476,0.108253,0.199476,0.32476,0.449476,0.32476,0.699476,0.32476,0.0744763,0.541266,0.324476,0.541266,0.574476,0.541266,0.199476,0.757772,0.449476,0.757772,0.699476,0.757772
0.889,0.0744998,0.108253,0.3245,0.108253,0.5745,0.108253,0.1995,0.32476,0.4495,0.32476,0.6995,0.32476,0.0744998,0.541266,0.3245,0.541266,0.5745,0.541266,0.1995,0.757772,0.4495,0.757772,0.6995,0.757772
0.89,0.0745233,0.108253,0.324523,0.108253,0.574523,0.108253,0.199523,0.324759,0.449523,0.324759,0.699523,0.324759,0.0745233,0.541266,0.324523,0.541266,0.574523,0.541266,0.199523,0.757772,0.449523,0.757772,0.699523,0.757772
0.891,0.0745469,0.108253,0.324547,0.108253,0.574547,0.108253,0.199547,0.324759,0.449547,0.324759,0.699547,0.324759,0.0745469,0.541266,0.324547,0.541266,0.574547,0.541266,0.199547,0.757772,0.449547,0.757772,0.699547,0.757772
0.892,0.0745706,0.108253,0.324571,0.108253,0.574571,0.108253,0.199571,0.32476,0.449571,0.32476,0.699571,0.32476,0.0745706,0.541266,0.324571,0.541266,0.574571,0.541266,0.199571,0.757772,0.449571,0.757772,0.699571,0.757772
0.893,0.0745942,0.108253,0.324594,0.108253,0.574594,0.108253,0.199594,0.32476,0.449594,0.32476,0.699594,0.32476,0.0745942,0.541266,0.324594,0.541266,0.574594,0.541266,0.199594,0.757772,0.449594,0.757772,0.699594,0.757772
0.894,0.0746178,0.108253,0.324618,0.108253,0.574618,0.108253,0.199618,0.324759,0.449618,0.324759,0.699618,0.324759,0.0746177,0.541266,0.324618,0.541266,0.574618,0.541266,0.199618,0.757772,0.449618,0.757772,0.699618,0.757772
0.895,0.0746414,0.108253,0.324641,0.108253,0.574642,0.108253,0.199641,0.324759,0.449642,0.324759,0.699642,0.324759,0.0746414,0.541266,0.324641,0.541266,0.574642,0.541266,0.199641,0.757772,0.449642,0.757772,0.699642,0.757772
0.896,0.0746652,0.108253,0.324665,0.108253,0.574665,0.108253,0.199665,0.32476,0.449665,0.32476,0.699665,0.32476,0.0746652,0.541266,0.324665,0.541266,0.574665,0.541266,0.199665,0.757772,0.449665,0.757772,0.699665,0.757772
