time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6
0.151,0.703804,1.36883,-0.116315,1.41918,0.801711,1.41805,1.28939,2.23266,-0.434998,2.21508,-0.418528,2.11237
0.152,0.703076,1.36642,-0.116229,1.41742,0.801019,1.41628,1.28795,2.23028,-0.434585,2.2127,-0.418163,2.11007
0.153,0.702348,1.36401,-0.116143,1.41566,0.800328,1.41451,1.28651,2.22791,-0.434173,2.21033,-0.417799,2.10776
0.154,0.70162,1.36159,-0.116057,1.41391,0.799639,1.41274,1.28508,2.22553,-0.433761,2.20795,-0.417435,2.10545
0.155,0.700893,1.35917,-0.115971,1.41215,0.798951,1.41097,1.28364,2.22316,-0.43335,2.20558,-0.417072,2.10315
0.156,0.700165,1.35674,-0.115886,1.41039,0.798264,1.4092,1.2822,2.22079,-0.43294,2.20321,-0.41671,2.10085
0.157,0.699438,1.35431,-0.115801,1.40864,0.797579,1.40743,1.28077,2.21842,-0.43253,2.20084,-0.416348,2.09855
0.158,0.698711,1.35188,-0.115716,1.40688,0.796895,1.40566,1.27933,2.21605,-0.43212,2.19847,-0.415988,2.09624
0.159,0.697983,1.34944,-0.115632,1.40512,0.796212,1.40388,1.2779,2.21368,-0.431711,2.19611,-0.415627,2.09394
0.16,0.697256,1.347,-0.115548,1.40336,0.795531,1.40211,1.27646,2.21132,-0.431303,2.19374,-0.415268,2.09165
0.161,0.69653,1.34455,-0.115464,1.4016,0.794851,1.40034,1.27503,2.20896,-0.430895,2.19138,-0.414909,2.08935
0.162,0.695803,1.3421,-0.11538,1.39985,0.794173,1.39856,1.27359,2.20659,-0.430487,2.18902,-0.414551,2.08705
0.163,0.695076,1.33964,-0.115297,1.39809,0.793496,1.39679,1.27216,2.20423,-0.43008,2.18666,-0.414194,2.08476
0.164,0.694349,1.33718,-0.115214,1.39633,0.79282,1.39502,1.27073,2.20187,-0.429674,2.1843,-0.413837,2.08246
0.165,0.693622,1.33472,-0.115131,1.39457,0.792145,1.39324,1.26929,2.19951,-0.429268,2.18194,-0.413481,2.08017
0.166,0.692896,1.33225,-0.115049,1.39281,0.791472,1.39147,1.26786,2.19716,-0.428863,2.17958,-0.413126,2.07788
0.167,0.692169,1.32978,-0.114966,1.39105,0.790801,1.38969,1.26643,2.1948,-0.428458,2.17722,-0.412771,2.07558
0.168,0.691443,1.3273,-0.114884,1.38929,0.79013,1.38791,1.265,2.19245,-0.428054,2.17487,-0.412417,2.07329
0.169,0.690716,1.32482,-0.114803,1.38753,0.789461,1.38614,1.26357,2.19009,-0.42765,2.17252,-0.412064,2.071
0.17,0.689989,1.32234,-0.114721,1.38577,0.788793,1.38436,1.26214,2.18774,-0.427247,2.17016,-0.411711,2.06872
0.171,0.689263,1.31985,-0.11464,1.38401,0.788127,1.38259,1.26071,2.18539,-0.426844,2.16781,-0.411359,2.06643
0.172,0.688536,1.31736,-0.114559,1.38224,0.787462,1.38081,1.25928,2.18304,-0.426442,2.16546,-0.411008,2.06414
0.173,0.68781,1.31486,-0.114479,1.38048,0.786798,1.37903,1.25786,2.1807,-0.42604,2.16312,-0.410658,2.06186
0.174,0.687083,1.31236,-0.114398,1.37872,0.786136,1.37725,1.25643,2.17835,-0.425639,2.16077,-0.410308,2.05957
0.175,0.686356,1.30986,-0.114318,1.37696,0.785475,1.37548,1.255,2.17601,-0.425238,2.15842,-0.409959,2.05729
0.176,0.68563,1.30735,-0.114238,1.3752,0.784815,1.3737,1.25358,2.17366,-0.424838,2.15608,-0.40961,2.05501
0.177,0.684903,1.30484,-0.114159,1.37344,0.784157,1.37192,1.25215,2.17132,-0.424438,2.15374,-0.409262,2.05273
0.178,0.684176,1.30232,-0.114079,1.37167,0.7835,1.37014,1.25072,2.16898,-0.424039,2.15139,-0.408915,2.05045
0.179,0.683449,1.2998,-0.114,1.36991,0.782844,1.36836,1.2493,2.16664,-0.423641,2.14905,-0.408569,2.04817
0.18,0.682722,1.29728,-0.113922,1.36815,0.78219,1.36658,1.24788,2.1643,-0.423242,2.14671,-0.408223,2.04589
0.181,0.681995,1.29475,-0.113843,1.36638,0.781537,1.3648,1.24645,2.16197,-0.422845,2.14438,-0.407878,2.04361
0.182,0.681268,1.29222,-0.113765,1.36462,0.780885,1.36302,1.24503,2.15963,-0.422448,2.14204,-0.407533,2.04133
0.183,0.68054,1.28968,-0.113687,1.36286,0.780235,1.36124,1.24361,2.1573,-0.422051,2.1397,-0.40719,2.03906
0.184,0.679813,1.28714,-0.113609,1.36109,0.779586,1.35946,1.24218,2.15496,-0.421655,2.13737,-0.406847,2.03679
0.185,0.679085,1.2846,-0.113532,1.35933,0.778938,1.35768,1.24076,2.15263,-0.421259,2.13504,-0.406504,2.03451
0.186,0.678357,1.28205,-0.113455,1.35756,0.778291,1.3559,1.23934,2.1503,-0.420864,2.13271,-0.406162,2.03224
0.187,0.67763,1.2795,-0.113378,1.3558,0.777646,1.35412,1.23792,2.14797,-0.42047,2.13038,-0.405821,2.02997
