x,y
0.01,0.108253
8.113,0.0260535,0.0360842
8.114,0.0260803,0.0360842
8.115,0.026107,0.0360842
8.116,0.0261338,0.0360842
8.117,0.0261606,0.0360842
8.118,0.0261874,0.0360842
8.119,0.0262142,0.0360842
8.12,0.026241,0.0360842
8.121,0.0262678,0.0360842
8.122,0.0262946,0.0360842
8.123,0.0263215,0.0360842
8.124,0.0263483,0.0360842
8.125,0.0263752,0.0360842
8.126,0.026402,0.0360842
8.127,0.0264289,0.0360842
8.128,0.0264557,0.0360842
8.129,0.0264826,0.0360842
8.13,0.0265095,0.0360842
8.131,0.0265364,0.0360842
8.132,0.0265633,0.0360842
8.133,0.0265902,0.0360842
8.134,0.0266171,0.0360842
8.135,0.026644,0.0360842
8.136,0.0266709,0.0360842
8.137,0.0266978,0.0360842
8.138,0.0267248,0.0360842
8.139,0.0267517,0.0360842
8.14,0.0267787,0.0360842
8.141,0.0268056,0.0360842
8.142,0.0268326,0.0360842
8.143,0.0268596,0.0360842
8.144,0.0268865,0.0360842
8.145,0.0269135,0.0360842
8.146,0.0269405,0.0360842
8.147,0.0269675,0.0360842
8.148,0.0269945,0.0360842
8.149,0.0270215,0.0360842
8.15,0.0270486,0.0360842
8.151,0.0270756,0.0360842
8.152,0.0271026,0.0360842
8.153,0.0271297,0.0360842
8.154,0.0271567,0.0360842
8.155,0.0271838,0.0360842
8.156,0.0272108,0.0360842
8.157,0.0272379,0.0360842
8.158,0.027265,0.0360842
8.159,0.0272921,0.0360842
8.16,0.0273192,0.0360842
8.161,0.0273463,0.0360842
8.162,0.0273734,0.0360842
8.163,0.0274005,0.0360842
8.164,0.0274276,0.0360842
8.165,0.0274547,0.0360842
8.166,0.0274818,0.0360842
8.167,0.027509,0.0360842
8.168,0.0275361,0.0360842
8.169,0.0275633,0.0360842
8.17,0.0275905,0.0360842
8.171,0.0276176,0.0360842
8.172,0.0276448,0.0360842
8.173,0.027672,0.0360842
8.174,0.0276992,0.0360842
8.175,0.0277264,0.0360842
8.176,0.0277536,0.0360842
8.177,0.0277808,0.0360842
8.178,0.027808,0.0360842
8.179,0.0278352,0.0360842
8.18,0.0278625,0.0360842
8.181,0.0278897,0.0360842
8.182,0.0279169,0.0360842
8.183,0.0279442,0.0360842
8.184,0.0279715,0.0360842
8.185,0.0279987,0.0360842
8.186,0.028026,0.0360842
8.187,0.0280533,0.0360842
8.188,0.0280806,0.0360842
8.189,0.0281079,0.0360842
8.19,0.0281352,0.0360842
8.191,0.0281625,0.0360842
8.192,0.0281898,0.0360842
8.193,0.0282171,0.0360842
8.194,0.0282445,0.0360842
8.195,0.0282718,0.0360842
8.196,0.0282992,0.0360842
8.197,0.0283265,0.0360842
8.198,0.0283539,0.0360842
8.199,0.0283812,0.0360842
8.2,0.0284086,0.0360842
8.201,0.028436,0.0360842
8.202,0.0284634,0.0360842
8.203,0.0284908,0.0360842
8.204,0.0285182,0.0360842
8.205,0.0285456,0.0360842
8.206,0.028573,0.0360842
8.207,0.0286004,0.0360842
8.208,0.0286279,0.0360842
8.209,0.0286553,0.0360842
8.21,0.0286827,0.0360842
8.211,0.0287102,0.0360842
8.212,0.0287377,0.0360842
8.213,0.0287651,0.0360842
8.214,0.0287926,0.0360842
8.215,0.0288201,0.0360842
8.216,0.0288476,0.0360842
8.217,0.0288751,0.0360842
8.218,0.0289026,0.0360842
8.219,0.0289301,0.0360842
8.22,0.0289576,0.0360842
8.221,0.0289851,0.0360842
8.222,0.0290127,0.0360842
8.223,0.0290402,0.0360842
8.224,0.0290677,0.0360842
8.225,0.0290953,0.0360842
8.226,0.0291229,0.0360842
8.227,0.0291504,0.0360842
8.228,0.029178,0.0360842
8.229,0.0292056,0.0360842
8.23,0.0292332,0.0360842
8.231,0.0292608,0.0360842
8.232,0.0292884,0.0360842
8.233,0.029316,0.0360842
8.234,0.0293436,0.0360842
8.235,0.0293712,0.0360842
8.236,0.0293989,0.0360842
8.237,0.0294265,0.0360842
8.238,0.0294541,0.0360842
8.239,0.0294818,0.0360842
8.24,0.0295095,0.0360842
8.241,0.0295371,0.0360842
8.242,0.0295648,0.0360842
8.243,0.0295925,0.0360842
8.244,0.0296202,0.0360842
8.245,0.0296479,0.0360842
8.246,0.0296756,0.0360842
8.247,0.0297033,0.0360842
8.248,0.029731,0.0360842
8.249,0.0297587,0.0360842
8.25,0.0297865,0.0360842
8.251,0.0298142,0.0360842
8.252,0.0298419,0.0360842
8.253,0.0298697,0.0360842
8.254,0.0298975,0.0360842
8.255,0.0299252,0.0360842
8.256,0.029953,0.0360842
8.257,0.0299808,0.0360842
8.258,0.0300086,0.0360842
8.259,0.0300364,0.0360842
8.26,0.0300642,0.0360842
8.261,0.030092,0.0360842
8.262,0.0301198,0.0360842
8.263,0.0301476,0.0360842
8.264,0.0301755,0.0360842
8.265,0.0302033,0.0360842
8.266,0.0302312,0.0360842
8.267,0.030259,0.0360842
8.268,0.0302869,0.0360842
8.269,0.0303147,0.0360842
8.27,0.0303426,0.0360842
8.271,0.0303705,0.0360842
8.272,0.0303984,0.0360842
8.273,0.0304263,0.0360842
8.274,0.0304542,0.0360842
8.275,0.0304821,0.0360842
8.276,0.03051,0.0360842
8.277,0.030538,0.0360842
8.278,0.0305659,0.0360842
8.279,0.0305938,0.0360842
8.28,0.0306218,0.0360842
8.281,0.0306497,0.0360842
8.282,0.0306777,0.0360842
8.283,0.0307057,0.0360842
8.284,0.0307336,0.0360842
8.285,0.0307616,0.0360842
8.286,0.0307896,0.0360842
8.287,0.0308176,0.0360842
8.288,0.0308456,0.0360842
8.289,0.0308736,0.0360842
8.29,0.0309017,0.0360842
8.291,0.0309297,0.0360842
8.292,0.0309577,0.0360842
8.293,0.0309858,0.0360842
8.294,0.0310138,0.0360842
8.295,0.0310419,0.0360842
8.296,0.0310699,0.0360842
8.297,0.031098,0.0360842
8.298,0.0311261,0.0360842
8.299,0.0311542,0.0360842
8.3,0.0311823,0.0360842
8.301,0.0312104,0.0360842
8.302,0.0312385,0.0360842
8.303,0.0312666,0.0360842
8.304,0.0312947,0.0360842
8.305,0.0313228,0.0360842
8.306,0.031351,0.0360842
8.307,0.0313791,0.0360842
8.308,0.0314073,0.0360842
8.309,0.0314354,0.0360842
8.31,0.0314636,0.0360842
8.311,0.0314918,0.0360842
8.312,0.03152,0.0360842
8.313,0.0315481,0.0360842
8.314,0.0315763,0.0360842
8.315,0.0316045,0.0360842
8.316,0.0316327,0.0360842
8.317,0.031661,0.0360842
8.318,0.0316892,0.0360842
8.319,0.0317174,0.0360842
8.32,0.0317457,0.0360842
8.321,0.0317739,0.0360842
8.322,0.0318022,0.0360842
8.323,0.0318304,0.0360842
8.324,0.0318587,0.0360842
8.325,0.031887,0.0360842
8.326,0.0319152,0.0360842
8.327,0.0319435,0.0360842
8.328,0.0319718,0.0360842
8.329,0.0320001,0.0360842
8.33,0.0320284,0.0360842
8.331,0.0320568,0.0360842
8.332,0.0320851,0.0360842
8.333,0.0321134,0.0360842
8.334,0.0321418,0.0360842
8.335,0.0321701,0.0360842
8.336,0.0321985,0.0360842
8.337,0.0322268,0.0360842
8.338,0.0322552,0.0360842
8.339,0.0322836,0.0360842
8.34,0.032312,0.0360842
8.341,0.0323404,0.0360842
8.342,0.0323688,0.0360842
8.343,0.0323972,0.0360842
8.344,0.0324256,0.0360842
8.345,0.032454,0.0360842
8.346,0.0324824,0.0360842
8.347,0.0325109,0.0360842
8.348,0.0325393,0.0360842
8.349,0.0325678,0.0360842
8.35,0.0325962,0.0360842
8.351,0.0326247,0.0360842
8.352,0.0326531,0.0360842
8.353,0.0326816,0.0360842
8.354,0.0327101,0.0360842
8.355,0.0327386,0.0360842
8.356,0.0327671,0.0360842
8.357,0.0327956,0.0360842
8.358,0.0328241,0.0360842
8.359,0.0328527,0.0360842
8.36,0.0328812,0.0360842
8.361,0.0329097,0.0360842
8.362,0.0329383,0.0360842
8.363,0.0329668,0.0360842
8.364,0.0329954,0.0360842
8.365,0.033024,0.0360842
8.366,0.0330525,0.0360842
8.367,0.0330811,0.0360842
8.368,0.0331097,0.0360842
8.369,0.0331383,0.0360842
8.37,0.0331669,0.0360842
8.371,0.0331955,0.0360842
8.372,0.0332241,0.0360842
8.373,0.0332528,0.0360842
8.374,0.0332814,0.0360842
8.375,0.03331,0.0360842
8.376,0.0333387,0.0360842
8.377,0.0333673,0.0360842
8.378,0.033396,0.0360842
8.379,0.0334247,0.0360842
8.38,0.0334534,0.0360842
8.381,0.033482,0.0360842
8.382,0.0335107,0.0360842
8.383,0.0335394,0.0360842
8.384,0.0335681,0.0360842
8.385,0.0335969,0.0360842
8.386,0.0336256,0.0360842
8.387,0.0336543,0.0360842
8.388,0.033683,0.0360842
8.389,0.0337118,0.0360842
8.39,0.0337405,0.0360842
8.391,0.0337693,0.0360842
8.392,0.0337981,0.0360842
8.393,0.0338268,0.0360842
8.394,0.0338556,0.0360842
8.395,0.0338844,0.0360842
8.396,0.0339132,0.0360842
8.397,0.033942,0.0360842
8.398,0.0339708,0.0360842
8.399,0.0339996,0.0360842
8.4,0.0340285,0.0360842
8.401,0.0340573,0.0360842
8.402,0.0340861,0.0360842
8.403,0.034115,0.0360842
8.404,0.0341438,0.0360842
8.405,0.0341727,0.0360842
8.406,0.0342016,0.0360842
8.407,0.0342304,0.0360842
8.408,0.0342593,0.0360842
8.409,0.0342882,0.0360842
8.41,0.0343171,0.0360842
8.411,0.034346,0.0360842
8.412,0.0343749,0.0360842
8.413,0.0344039,0.0360842
8.414,0.0344328,0.0360842
8.415,0.0344617,0.0360842
8.416,0.0344907,0.0360842
8.417,0.0345196,0.0360842
8.418,0.0345486,0.0360842
8.419,0.0345775,0.0360842
8.42,0.0346065,0.0360842
8.421,0.0346355,0.0360842
8.422,0.0346645,0.0360842
8.423,0.0346935,0.0360842
8.424,0.0347225,0.0360842
8.425,0.0347515,0.0360842
8.426,0.0347805,0.0360842
8.427,0.0348095,0.0360842
8.428,0.0348386,0.0360842
8.429,0.0348676,0.0360842
8.43,0.0348967,0.0360842
8.431,0.0349257,0.0360842
8.432,0.0349548,0.0360842
8.433,0.0349839,0.0360842
8.434,0.0350129,0.0360842
8.435,0.035042,0.0360842
8.436,0.0350711,0.0360842
8.437,0.0351002,0.0360842
8.438,0.0351293,0.0360842
8.439,0.0351584,0.0360842
8.44,0.0351876,0.0360842
8.441,0.0352167,0.0360842
8.442,0.0352458,0.0360842
8.443,0.035275,0.0360842
8.444,0.0353041,0.0360842
8.445,0.0353333,0.0360842
8.446,0.0353624,0.0360842
8.447,0.0353916,0.0360842
8.448,0.0354208,0.0360842
8.449,0.03545,0.0360842
8.45,0.0354792,0.0360842
8.451,0.0355084,0.0360842
8.452,0.0355376,0.0360842
8.453,0.0355668,0.0360842
8.454,0.035596,0.0360842
8.455,0.0356253,0.0360842
8.456,0.0356545,0.0360842
8.457,0.0356838,0.0360842
8.458,0.035713,0.0360842
8.459,0.0357423,0.0360842
8.46,0.0357716,0.0360842
8.461,0.0358008,0.0360842
8.462,0.0358301,0.0360842
8.463,0.0358594,0.0360842
8.464,0.0358887,0.0360842
8.465,0.035918,0.0360842
8.466,0.0359474,0.0360842
8.467,0.0359767,0.0360842
8.468,0.036006,0.0360842
8.469,0.0360353,0.0360842
8.47,0.0360647,0.0360842
8.471,0.036094,0.0360842
8.472,0.0361234,0.0360842
8.473,0.0361528,0.0360842
8.474,0.0361822,0.0360842
8.475,0.0362115,0.0360842
8.476,0.0362409,0.0360842
8.477,0.0362703,0.0360842
8.478,0.0362997,0.0360842
8.479,0.0363291,0.0360842
8.48,0.0363586,0.0360842
8.481,0.036388,0.0360842
8.482,0.0364174,0.0360842
8.483,0.0364469,0.0360842
8.484,0.0364763,0.0360842
8.485,0.0365058,0.0360842
8.486,0.0365353,0.0360842
8.487,0.0365647,0.0360842
8.488,0.0365942,0.0360842
8.489,0.0366237,0.0360842
8.49,0.0366532,0.0360842
8.491,0.0366827,0.0360842
8.492,0.0367122,0.0360842
8.493,0.0367417,0.0360842
8.494,0.0367713,0.0360842
8.495,0.0368008,0.0360842
8.496,0.0368303,0.0360842
8.497,0.0368599,0.0360842
8.498,0.0368894,0.0360842
8.499,0.036919,0.0360842
8.5,0.0369486,0.0360842
8.501,0.0369781,0.0360842
8.502,0.0370077,0.0360842
8.503,0.0370373,0.0360842
8.504,0.0370669,0.0360842
8.505,0.0370965,0.0360842
8.506,0.0371262,0.0360842
8.507,0.0371558,0.0360842
8.508,0.0371854,0.0360842
8.509,0.0372151,0.0360842
8.51,0.0372447,0.0360842
8.511,0.0372744,0.0360842
8.512,0.037304,0.0360842
8.513,0.0373337,0.0360842
8.514,0.0373634,0.0360842
8.515,0.037393,0.0360842
8.516,0.0374227,0.0360842
8.517,0.0374524,0.0360842
8.518,0.0374821,0.0360842
8.519,0.0375119,0.0360842
8.52,0.0375416,0.0360842
8.521,0.0375713,0.0360842
8.522,0.0376011,0.0360842
8.523,0.0376308,0.0360842
8.524,0.0376605,0.0360842
8.525,0.0376903,0.0360842
8.526,0.0377201,0.0360842
8.527,0.0377499,0.0360842
8.528,0.0377796,0.0360842
8.529,0.0378094,0.0360842
8.53,0.0378392,0.0360842
8.531,0.037869,0.0360842
8.532,0.0378988,0.0360842
8.533,0.0379287,0.0360842
8.534,0.0379585,0.0360842
8.535,0.0379883,0.0360842
8.536,0.0380182,0.0360842
8.537,0.038048,0.0360842
8.538,0.0380779,0.0360842
8.539,0.0381077,0.0360842
8.54,0.0381376,0.0360842
8.541,0.0381675,0.0360842
8.542,0.0381974,0.0360842
8.543,0.0382273,0.0360842
8.544,0.0382572,0.0360842
8.545,0.0382871,0.0360842
8.546,0.038317,0.0360842
8.547,0.038347,0.0360842
8.548,0.0383769,0.0360842
8.549,0.0384068,0.0360842
8.55,0.0384368,0.0360842
8.551,0.0384667,0.0360842
8.552,0.0384967,0.0360842
8.553,0.0385267,0.0360842
8.554,0.0385567,0.0360842
8.555,0.0385866,0.0360842
8.556,0.0386166,0.0360842
8.557,0.0386466,0.0360842
8.558,0.0386767,0.0360842
8.559,0.0387067,0.0360842
8.56,0.0387367,0.0360842
8.561,0.0387667,0.0360842
8.562,0.0387968,0.0360842
8.563,0.0388268,0.0360842
8.564,0.0388569,0.0360842
8.565,0.0388869,0.0360842
8.566,0.038917,0.0360842
8.567,0.0389471,0.0360842
8.568,0.0389772,0.0360842
8.569,0.0390073,0.0360842
8.57,0.0390374,0.0360842
8.571,0.0390675,0.0360842
8.572,0.0390976,0.0360842
8.573,0.0391277,0.0360842
8.574,0.0391579,0.0360842
8.575,0.039188,0.0360842
8.576,0.0392182,0.0360842
8.577,0.0392483,0.0360842
8.578,0.0392785,0.0360842
8.579,0.0393086,0.0360842
8.58,0.0393388,0.0360842
8.581,0.039369,0.0360842
8.582,0.0393992,0.0360842
8.583,0.0394294,0.0360842
8.584,0.0394596,0.0360842
8.585,0.0394898,0.0360842
8.586,0.0395201,0.0360842
8.587,0.0395503,0.0360842
8.588,0.0395805,0.0360842
8.589,0.0396108,0.0360842
8.59,0.039641,0.0360842
8.591,0.0396713,0.0360842
8.592,0.0397016,0.0360842
8.593,0.0397318,0.0360842
8.594,0.0397621,0.0360842
8.595,0.0397924,0.0360842
8.596,0.0398227,0.0360842
8.597,0.039853,0.0360842
8.598,0.0398833,0.0360842
8.599,0.0399137,0.0360842
8.6,0.039944,0.0360842
8.601,0.0399743,0.0360842
8.602,0.0400047,0.0360842
8.603,0.040035,0.0360842
8.604,0.0400654,0.0360842
8.605,0.0400958,0.0360842
8.606,0.0401262,0.0360842
8.607,0.0401565,0.0360842
8.608,0.0401869,0.0360842
8.609,0.0402173,0.0360842
8.61,0.0402477,0.0360842
8.611,0.0402782,0.0360842
8.612,0.0403086,0.0360842
8.613,0.040339,0.0360842
8.614,0.0403695,0.0360842
8.615,0.0403999,0.0360842
8.616,0.0404304,0.0360842
8.617,0.0404608,0.0360842
8.618,0.0404913,0.0360842
8.619,0.0405218,0.0360842
8.62,0.0405523,0.0360842
8.621,0.0405828,0.0360842
8.622,0.0406133,0.0360842
8.623,0.0406438,0.0360842
8.624,0.0406743,0.0360842
8.625,0.0407048,0.0360842
8.626,0.0407353,0.0360842
8.627,0.0407659,0.0360842
8.628,0.0407964,0.0360842
8.629,0.040827,0.0360842
8.63,0.0408575,0.0360842
8.631,0.0408881,0.0360842
8.632,0.0409187,0.0360842
8.633,0.0409493,0.0360842
8.634,0.0409799,0.0360842
8.635,0.0410105,0.0360842
8.636,0.0410411,0.0360842
8.637,0.0410717,0.0360842
8.638,0.0411023,0.0360842
8.639,0.041133,0.0360842
8.64,0.0411636,0.0360842
8.641,0.0411942,0.0360842
8.642,0.0412249,0.0360842
8.643,0.0412556,0.0360842
8.644,0.0412862,0.0360842
8.645,0.0413169,0.0360842
8.646,0.0413476,0.0360842
8.647,0.0413783,0.0360842
8.648,0.041409,0.0360842
8.649,0.0414397,0.0360842
8.65,0.0414704,0.0360842
8.651,0.0415012,0.0360842
8.652,0.0415319,0.0360842
8.653,0.0415626,0.0360842
8.654,0.0415934,0.0360842
8.655,0.0416241,0.0360842
8.656,0.0416549,0.0360842
8.657,0.0416857,0.0360842
8.658,0.0417164,0.0360842
8.659,0.0417472,0.0360842
8.66,0.041778,0.0360842
8.661,0.0418088,0.0360842
8.662,0.0418396,0.0360842
8.663,0.0418705,0.0360842
8.664,0.0419013,0.0360842
8.665,0.0419321,0.0360842
8.666,0.041963,0.0360842
8.667,0.0419938,0.0360842
8.668,0.0420247,0.0360842
8.669,0.0420555,0.0360842
8.67,0.0420864,0.0360842
8.671,0.0421173,0.0360842
8.672,0.0421482,0.0360842
8.673,0.0421791,0.0360842
8.674,0.04221,0.0360842
8.675,0.0422409,0.0360842
8.676,0.0422718,0.0360842
8.677,0.0423027,0.0360842
8.678,0.0423337,0.0360842
8.679,0.0423646,0.0360842
8.68,0.0423956,0.0360842
8.681,0.0424265,0.0360842
8.682,0.0424575,0.0360842
8.683,0.0424885,0.0360842
8.684,0.0425194,0.0360842
8.685,0.0425504,0.0360842
8.686,0.0425814,0.0360842
8.687,0.0426124,0.0360842
8.688,0.0426435,0.0360842
8.689,0.0426745,0.0360842
8.69,0.0427055,0.0360842
8.691,0.0427365,0.0360842
8.692,0.0427676,0.0360842
8.693,0.0427986,0.0360842
8.694,0.0428297,0.0360842
8.695,0.0428608,0.0360842
8.696,0.0428918,0.0360842
8.697,0.0429229,0.0360842
8.698,0.042954,0.0360842
8.699,0.0429851,0.0360842
8.7,0.0430162,0.0360842
8.701,0.0430473,0.0360842
8.702,0.0430785,0.0360842
8.703,0.0431096,0.0360842
8.704,0.0431407,0.0360842
8.705,0.0431719,0.0360842
8.706,0.043203,0.0360842
8.707,0.0432342,0.0360842
8.708,0.0432654,0.0360842
8.709,0.0432965,0.0360842
8.71,0.0433277,0.0360842
8.711,0.0433589,0.0360842
8.712,0.0433901,0.0360842
8.713,0.0434213,0.0360842
8.714,0.0434525,0.0360842
8.715,0.0434838,0.0360842
8.716,0.043515,0.0360842
8.717,0.0435462,0.0360842
8.718,0.0435775,0.0360842
8.719,0.0436088,0.0360842
8.72,0.04364,0.0360842
8.721,0.0436713,0.0360842
8.722,0.0437026,0.0360842
8.723,0.0437339,0.0360842
8.724,0.0437651,0.0360842
8.725,0.0437965,0.0360842
8.726,0.0438278,0.0360842
8.727,0.0438591,0.0360842
8.728,0.0438904,0.0360842
8.729,0.0439217,0.0360842
8.73,0.0439531,0.0360842
8.731,0.0439844,0.0360842
8.732,0.0440158,0.0360842
8.733,0.0440472,0.0360842
8.734,0.0440785,0.0360842
8.735,0.0441099,0.0360842
8.736,0.0441413,0.0360842
8.737,0.0441727,0.0360842
8.738,0.0442041,0.0360842
8.739,0.0442355,0.0360842
8.74,0.0442669,0.0360842
8.741,0.0442984,0.0360842
8.742,0.0443298,0.0360842
8.743,0.0443613,0.0360842
8.744,0.0443927,0.0360842
8.745,0.0444242,0.0360842
8.746,0.0444556,0.0360842
8.747,0.0444871,0.0360842
8.748,0.0445186,0.0360842
8.749,0.0445501,0.0360842
8.75,0.0445816,0.0360842
8.751,0.0446131,0.0360842
8.752,0.0446446,0.0360842
8.753,0.0446761,0.0360842
8.754,0.0447077,0.0360842
8.755,0.0447392,0.0360842
8.756,0.0447708,0.0360842
8.757,0.0448023,0.0360842
8.758,0.0448339,0.0360842
8.759,0.0448655,0.0360842
8.76,0.044897,0.0360842
8.761,0.0449286,0.0360842
8.762,0.0449602,0.0360842
8.763,0.0449918,0.0360842
8.764,0.0450234,0.0360842
8.765,0.045055,0.0360842
8.766,0.0450867,0.0360842
8.767,0.0451183,0.0360842
8.768,0.04515,0.0360842
8.769,0.0451816,0.0360842
8.77,0.0452133,0.0360842
8.771,0.0452449,0.0360842
8.772,0.0452766,0.0360842
8.773,0.0453083,0.0360842
8.774,0.04534,0.0360842
8.775,0.0453717,0.0360842
8.776,0.0454034,0.0360842
8.777,0.0454351,0.0360842
8.778,0.0454668,0.0360842
8.779,0.0454985,0.0360842
8.78,0.0455303,0.0360842
8.781,0.045562,0.0360842
8.782,0.0455938,0.0360842
8.783,0.0456255,0.0360842
8.784,0.0456573,0.0360842
8.785,0.0456891,0.0360842
8.786,0.0457209,0.0360842
8.787,0.0457527,0.0360842
8.788,0.0457845,0.0360842
8.789,0.0458163,0.0360842
8.79,0.0458481,0.0360842
8.791,0.0458799,0.0360842
8.792,0.0459118,0.0360842
8.793,0.0459436,0.0360842
8.794,0.0459755,0.0360842
8.795,0.0460073,0.0360842
8.796,0.0460392,0.0360842
8.797,0.0460711,0.0360842
8.798,0.0461029,0.0360842
8.799,0.0461348,0.0360842
8.8,0.0461667,0.0360842
8.801,0.0461986,0.0360842
8.802,0.0462305,0.0360842
8.803,0.0462625,0.0360842
8.804,0.0462944,0.0360842
8.805,0.0463263,0.0360842
8.806,0.0463583,0.0360842
8.807,0.0463902,0.0360842
8.808,0.0464222,0.0360842
8.809,0.0464542,0.0360842
8.81,0.0464861,0.0360842
8.811,0.0465181,0.0360842
8.812,0.0465501,0.0360842
8.813,0.0465821,0.0360842
8.814,0.0466141,0.0360842
8.815,0.0466461,0.0360842
8.816,0.0466782,0.0360842
8.817,0.0467102,0.0360842
8.818,0.0467422,0.0360842
8.819,0.0467743,0.0360842
8.82,0.0468063,0.0360842
8.821,0.0468384,0.0360842
8.822,0.0468705,0.0360842
8.823,0.0469026,0.0360842
8.824,0.0469347,0.0360842
8.825,0.0469668,0.0360842
8.826,0.0469989,0.0360842
8.827,0.047031,0.0360842
8.828,0.0470631,0.0360842
8.829,0.0470952,0.0360842
8.83,0.0471274,0.0360842
8.831,0.0471595,0.0360842
8.832,0.0471917,0.0360842
8.833,0.0472238,0.0360842
8.834,0.047256,0.0360842
8.835,0.0472882,0.0360842
8.836,0.0473204,0.0360842
8.837,0.0473525,0.0360842
8.838,0.0473847,0.0360842
8.839,0.047417,0.0360842
8.84,0.0474492,0.0360842
8.841,0.0474814,0.0360842
8.842,0.0475136,0.0360842
8.843,0.0475459,0.0360842
8.844,0.0475781,0.0360842
8.845,0.0476104,0.0360842
8.846,0.0476427,0.0360842
8.847,0.0476749,0.0360842
8.848,0.0477072,0.0360842
8.849,0.0477395,0.0360842
8.85,0.0477718,0.0360842
8.851,0.0478041,0.0360842
8.852,0.0478364,0.0360842
8.853,0.0478687,0.0360842
8.854,0.0479011,0.0360842
8.855,0.0479334,0.0360842
8.856,0.0479658,0.0360842
8.857,0.0479981,0.0360842
8.858,0.0480305,0.0360842
8.859,0.0480628,0.0360842
8.86,0.0480952,0.0360842
8.861,0.0481276,0.0360842
8.862,0.04816,0.0360842
8.863,0.0481924,0.0360842
8.864,0.0482248,0.0360842
8.865,0.0482572,0.0360842
8.866,0.0482897,0.0360842
8.867,0.0483221,0.0360842
8.868,0.0483545,0.0360842
8.869,0.048387,0.0360842
8.87,0.0484195,0.0360842
8.871,0.0484519,0.0360842
8.872,0.0484844,0.0360842
8.873,0.0485169,0.0360842
8.874,0.0485494,0.0360842
8.875,0.0485819,0.0360842
8.876,0.0486144,0.0360842
8.877,0.0486469,0.0360842
8.878,0.0486794,0.0360842
8.879,0.048712,0.0360842
8.88,0.0487445,0.0360842
8.881,0.0487771,0.0360842
8.882,0.0488096,0.0360842
8.883,0.0488422,0.0360842
8.884,0.0488747,0.0360842
8.885,0.0489073,0.0360842
8.886,0.0489399,0.0360842
8.887,0.0489725,0.0360842
8.888,0.0490051,0.0360842
8.889,0.0490377,0.0360842
8.89,0.0490704,0.0360842
8.891,0.049103,0.0360842
8.892,0.0491356,0.0360842
8.893,0.0491683,0.0360842
8.894,0.0492009,0.0360842
8.895,0.0492336,0.0360842
8.896,0.0492663,0.0360842
8.897,0.0492989,0.0360842
8.898,0.0493316,0.0360842
8.899,0.0493643,0.0360842
8.9,0.049397,0.0360842
8.901,0.0494297,0.0360842
8.902,0.0494625,0.0360842
8.903,0.0494952,0.0360842
8.904,0.0495279,0.0360842
8.905,0.0495607,0.0360842
8.906,0.0495934,0.0360842
8.907,0.0496262,0.0360842
8.908,0.0496589,0.0360842
8.909,0.0496917,0.0360842
8.91,0.0497245,0.0360842
8.911,0.0497573,0.0360842
8.912,0.0497901,0.0360842
8.913,0.0498229,0.0360842
8.914,0.0498557,0.0360842
8.915,0.0498885,0.0360842
8.916,0.0499214,0.0360842
8.917,0.0499542,0.0360842
8.918,0.0499871,0.0360842
8.919,0.0500199,0.0360842
8.92,0.0500528,0.0360842
8.921,0.0500857,0.0360842
8.922,0.0501186,0.0360842
8.923,0.0501514,0.0360842
8.924,0.0501843,0.0360842
8.925,0.0502173,0.0360842
8.926,0.0502502,0.0360842
8.927,0.0502831,0.0360842
8.928,0.050316,0.0360842
8.929,0.050349,0.0360842
8.93,0.0503819,0.0360842
8.931,0.0504149,0.0360842
8.932,0.0504478,0.0360842
8.933,0.0504808,0.0360842
8.934,0.0505138,0.0360842
8.935,0.0505468,0.0360842
8.936,0.0505798,0.0360842
8.937,0.0506128,0.0360842
8.938,0.0506458,0.0360842
8.939,0.0506788,0.0360842
8.94,0.0507118,0.0360842
8.941,0.0507449,0.0360842
8.942,0.0507779,0.0360842
8.943,0.050811,0.0360842
8.944,0.050844,0.0360842
8.945,0.0508771,0.0360842
8.946,0.0509102,0.0360842
8.947,0.0509433,0.0360842
8.948,0.0509764,0.0360842
8.949,0.0510095,0.0360842
8.95,0.0510426,0.0360842
8.951,0.0510757,0.0360842
8.952,0.0511088,0.0360842
8.953,0.051142,0.0360842
8.954,0.0511751,0.0360842
8.955,0.0512083,0.0360842
8.956,0.0512414,0.0360842
8.957,0.0512746,0.0360842
8.958,0.0513078,0.0360842
8.959,0.051341,0.0360842
8.96,0.0513742,0.0360842
8.961,0.0514074,0.0360842
8.962,0.0514406,0.0360842
8.963,0.0514738,0.0360842
8.964,0.051507,0.0360842
8.965,0.0515403,0.0360842
8.966,0.0515735,0.0360842
8.967,0.0516068,0.0360842
8.968,0.05164,0.0360842
8.969,0.0516733,0.0360842
8.97,0.0517066,0.0360842
8.971,0.0517398,0.0360842
8.972,0.0517731,0.0360842
8.973,0.0518064,0.0360842
8.974,0.0518397,0.0360842
8.975,0.0518731,0.0360842
8.976,0.0519064,0.0360842
8.977,0.0519397,0.0360842
8.978,0.0519731,0.0360842
8.979,0.0520064,0.0360842
8.98,0.0520398,0.0360842
8.981,0.0520731,0.0360842
8.982,0.0521065,0.0360842
8.983,0.0521399,0.0360842
8.984,0.0521733,0.0360842
8.985,0.0522067,0.0360842
8.986,0.0522401,0.0360842
8.987,0.0522735,0.0360842
8.988,0.052307,0.0360842
8.989,0.0523404,0.0360842
8.99,0.0523738,0.0360842
8.991,0.0524073,0.0360842
